"","id","season_id","date","country","contact_person","email","phone","user_id","field_num","village_name","district","province","latitude","longitude","farmer_name","field_area","id_fertil_org","id_main.x","apply.x","wm_method","id_act_ingr.x","devel_stage.x","mix_type.x","id_pest","id_main.y","id_act_ingr.y","pest_type","apply.y","devel_stage.y","days_applied","mix_type.y","id_fungicide","id_main","apply","brand","amount","volume","devel_stage"
"290",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",51,77,1,1,35,7,1,187,77,79,6,2,5,0,1,NA,NA,NA,NA,NA,NA,NA
"291",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",51,77,1,1,35,7,1,188,77,79,6,3,8,0,1,NA,NA,NA,NA,NA,NA,NA
"292",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",52,77,2,1,35,8,1,184,77,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"293",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",52,77,2,1,35,8,1,185,77,3,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"294",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",52,77,2,1,35,8,1,186,77,72,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"295",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",52,77,2,1,35,8,1,187,77,79,6,2,5,0,1,NA,NA,NA,NA,NA,NA,NA
"296",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",52,77,2,1,35,8,1,188,77,79,6,3,8,0,1,NA,NA,NA,NA,NA,NA,NA
"297",78,3,"2015-10-29","ID","","s.jaisong@irri.org","",4,"N","Karya mukti, Lemah abang Wadas","Karawang","ID-JB","-6.280","107.45","H.Ndang","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",79,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"I","Pulo Jaya","Karawang","ID-JB","-6.2907","107.47655","Pak Ustad","0.7",53,79,1,1,35,7,1,189,79,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"299",79,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"I","Pulo Jaya","Karawang","ID-JB","-6.2907","107.47655","Pak Ustad","0.7",53,79,1,1,35,7,1,190,79,79,6,1,8,0,1,NA,NA,NA,NA,NA,NA,NA
"300",79,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"I","Pulo Jaya","Karawang","ID-JB","-6.2907","107.47655","Pak Ustad","0.7",53,79,1,1,35,7,1,191,79,79,6,2,12,0,1,NA,NA,NA,NA,NA,NA,NA
"301",79,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"I","Pulo Jaya","Karawang","ID-JB","-6.2907","107.47655","Pak Ustad","0.7",53,79,1,1,35,7,1,192,79,79,6,3,14,0,1,NA,NA,NA,NA,NA,NA,NA
"302",80,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"J","Pulo Jaya","Karawang","ID-JB","-6.29135","107.47688333333333","Bpk, Wahyu","0.35",NA,NA,NA,NA,NA,NA,NA,193,80,79,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"303",80,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"J","Pulo Jaya","Karawang","ID-JB","-6.29135","107.47688333333333","Bpk, Wahyu","0.35",NA,NA,NA,NA,NA,NA,NA,194,80,79,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"304",80,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"J","Pulo Jaya","Karawang","ID-JB","-6.29135","107.47688333333333","Bpk, Wahyu","0.35",NA,NA,NA,NA,NA,NA,NA,195,80,79,6,3,9,0,1,NA,NA,NA,NA,NA,NA,NA
"305",80,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"J","Pulo Jaya","Karawang","ID-JB","-6.29135","107.47688333333333","Bpk, Wahyu","0.35",NA,NA,NA,NA,NA,NA,NA,196,80,79,6,4,12,0,1,NA,NA,NA,NA,NA,NA,NA
"306",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,197,81,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"307",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,198,81,3,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"308",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,199,81,112,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"309",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,200,81,112,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"310",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,201,81,112,6,3,9,0,1,NA,NA,NA,NA,NA,NA,NA
"311",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,202,81,112,6,4,12,0,1,NA,NA,NA,NA,NA,NA,NA
"312",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,203,81,112,6,5,13,0,1,NA,NA,NA,NA,NA,NA,NA
"313",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,204,81,112,6,6,14,0,1,NA,NA,NA,NA,NA,NA,NA
"314",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,205,81,100,6,7,14,0,1,NA,NA,NA,NA,NA,NA,NA
"315",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",54,81,1,1,35,7,1,206,81,152,7,1,14,0,1,NA,NA,NA,NA,NA,NA,NA
"316",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,197,81,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"317",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,198,81,3,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"318",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,199,81,112,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"319",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,200,81,112,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"320",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,201,81,112,6,3,9,0,1,NA,NA,NA,NA,NA,NA,NA
"321",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,202,81,112,6,4,12,0,1,NA,NA,NA,NA,NA,NA,NA
"322",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,203,81,112,6,5,13,0,1,NA,NA,NA,NA,NA,NA,NA
"323",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,204,81,112,6,6,14,0,1,NA,NA,NA,NA,NA,NA,NA
"324",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,205,81,100,6,7,14,0,1,NA,NA,NA,NA,NA,NA,NA
"325",81,2,"2015-11-01","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.3011333333333335","107.47368333333333","Bpk, Ulis","0.5",55,81,2,1,4,7,1,206,81,152,7,1,14,0,1,NA,NA,NA,NA,NA,NA,NA
"326",82,1,"2015-11-01","TH","","terdphong.mahawong@syngenta.com","",25,"1","9/1 M.1 Donpu","Sriphajan","TH-72","14.66783","100.1649","Mr. Pramoun Jaemsri","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",83,1,"2015-11-01","TH","","terdphong.mahawong@syngenta.com","",25,"2","9 M.1,Donphu","Sriphajan","TH-72","14.66754","100.16387","Miss Lamduan Jiwjaroen","1.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",84,1,"2015-11-01","TH","","terdphong.mahawong@syngenta.com","",25,"3","84/3 M.1, Donphu","Sriphajan","TH-72","14.67885","100.16301","Mr. Chid Aeimprasert","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",85,1,"2015-11-01","TH","","terdphong.mahawong@syngenta.com","",25,"4","84 M.1, Donpu","Sriphajan","TH-72","14.68077","100.16302","Mrs. Pi Khongpeth","0.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",86,1,"2015-11-01","TH","","terdphong.mahawong@syngenta.com","",25,"5","47 M.1, Donphuv","Sriphajan","TH-72","14.6705","100.19176","Miss. Cansong Muengchinda","1.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",87,1,"2015-11-01","TH","","terdphong.mahawong@syngenta.com","",25,"6","32/4 M4, Prayna","Sriphajun","TH-72","14.66983","100.19018","Mrs. Phayao Seephaeo","1.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",88,1,"2015-11-02","TH","","terdphong.mahawong@syngenta.com","",25,"7","3/2 M.4 Prayna","Sriphajun","TH-72","14.66965","100.18964","Mrs. Phayao Seephaeo","1.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",89,1,"2015-11-02","TH","","terdphong.mahawong@syngenta.com","",25,"8","28 M.5, Wangnumsup","Sriphajan","TH-72","14.65594","100.19163","Mr. Boontham Mangvong","1.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",90,1,"2015-11-02","TH","","terdphong.mahawong@syngenta.com","",25,"9","188/1 M.1, Bankhang","Sriphajun","TH-72","14.65808","100.19158","Miss. Chean Phailahan","1.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",91,1,"2015-11-02","TH","","terdphong.mahawong@syngenta.com","",25,"10","141/1 M.7, Donphu","Sriphajan","TH-72","14.65785","100.19156","Mr.Loun Saengmanee","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",92,1,"2015-11-03","TH","","terdphong.mahawong@syngenta.com","",25,"11","188 M.1, Bankhang","Sriphajan","TH-72","14.67459","100.17774","Mrs. Thiam Mauangwong","1.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",93,1,"2015-11-03","VN","","s.jaisong@irri.org","",4,"2","Thon Quan- Minh Duc","Tu ky","VN-61","20.4817","106.2336","Nguyen Ngoc Giao","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",94,1,"2015-11-03","VN","","s.jaisong@irri.org","",4,"4","Thon Quan- Minh Duc","Tu ky","VN-61","20.4832","106.2351","Pham Thi Yen","0.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",95,1,"2015-11-03","VN","","s.jaisong@irri.org","",4,"3","Thon Quan- Minh Duc","Tu ky","VN-61","20.4813","106.232","Nguyen Van Sinh","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",96,1,"2015-11-03","TH","","terdphong.mahawong@syngenta.com","",25,"12","188/3 M.1, Bankhang","Sriphajan","TH-72","14.64009","100.15984","Miss Natthakan Jompongrung","1.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",97,2,"2015-11-03","ID","","s.jaisong@irri.org","",4,"F","Pulo Jaya","Karawang","ID-JB","-6.27408","107.48056","Pak mantri","1",NA,NA,NA,NA,NA,NA,NA,207,97,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"342",97,2,"2015-11-03","ID","","s.jaisong@irri.org","",4,"F","Pulo Jaya","Karawang","ID-JB","-6.27408","107.48056","Pak mantri","1",NA,NA,NA,NA,NA,NA,NA,208,97,79,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"343",97,2,"2015-11-03","ID","","s.jaisong@irri.org","",4,"F","Pulo Jaya","Karawang","ID-JB","-6.27408","107.48056","Pak mantri","1",NA,NA,NA,NA,NA,NA,NA,209,97,79,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"344",97,2,"2015-11-03","ID","","s.jaisong@irri.org","",4,"F","Pulo Jaya","Karawang","ID-JB","-6.27408","107.48056","Pak mantri","1",NA,NA,NA,NA,NA,NA,NA,210,97,79,6,3,9,0,1,NA,NA,NA,NA,NA,NA,NA
"345",98,1,"2015-11-03","TH","","terdphong.mahawong@syngenta.com","",25,"13","398/1 M.3","Sriphajan","TH-72","14.64939","100.18236","Mr. Sawean Raral","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",99,1,"2015-11-03","TH","","terdphong.mahawong@syngenta.com","",25,"14","398/1 M.3","Sriphajan","TH-72","14.62793","100.1666","Mrs. Payow Lalai","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",100,1,"2015-11-03","TH","","terdphong.mahawong@syngenta.com","",25,"15","45/1 M.4","Sriphajan","TH-72","14.62793","100.16653","Mr. Suns Phigullkhaow","0.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",101,1,"2015-11-03","TH","","terdphong.mahawong@syngenta.com","",25,"16","28 M.5, Wangnumsup","Sriphajan","TH-72","14.60803","100.19513","Mr. Sawat Paensuwan","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",102,2,"2015-11-03","ID","","s.jaisong@irri.org","",4,"G","Pulo Jaya","Karawang","ID-JB","-6.27874","107.48313","Bpk, Edeng","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",103,1,"2015-11-03","TH","","terdphong.mahawong@syngenta.com","",25,"17","143 M.4, Aoptom","Samko","TH-15","14.60875","100.19545","Mr. Winai Prathumma","1.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",104,1,"2015-11-03","TH","","terdphong.mahawong@syngenta.com","",25,"18","188/5 M.1, Bankhang","Sriphajan","TH-72","14.60826","100.19472","Mr. Amnad Pailahan","1.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",105,1,"2015-11-04","TH","","terdphong.mahawong@syngenta.com","",25,"19","61/2 M.4, Aoptom","Samko","TH-15","14.60541","100.19959","Mr. Wichean Somchit","1.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",106,1,"2015-11-04","TH","","terdphong.mahawong@syngenta.com","",25,"20","55 M.4, Aoptom","Samko","TH-15","14.60774","100.20596","Mrs.Lea Chotwong","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",107,1,"2015-11-04","VN","","s.jaisong@irri.org","",4,"16","Minh Duc","Tu Ky","VN-61","106.3898","20.7904","Le Thi Tham","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",108,1,"2015-11-04","VN","","s.jaisong@irri.org","",4,"19","Minh Duc","Tu Ky","VN-61","20.7907","106.3899","Nguyen Thi Thoa","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",109,1,"2015-11-04","VN","","s.jaisong@irri.org","",4,"20","Minh Duc","Tu Ky","VN-61","20.7906","106.3899","Le Thi Phan","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",110,2,"2015-11-04","IN","","s.jaisong@irri.org","",4,"F1","-","Umayalpuram","IN-TN","11.064866666666667","79.56215","Manimaran","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",111,1,"2015-11-04","VN","","s.jaisong@irri.org","",4,"17","Minh Duc","Tu Ky","VN-61","20.7906","106.3899","Mai Thi Sang","0.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",112,1,"2015-11-04","VN","","s.jaisong@irri.org","",4,"18","Minh Duc","Tu Ky","VN-61","20.7906","106.3899","Pham Van Thanh","0.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",113,1,"2015-11-04","VN","","s.jaisong@irri.org","",4,"7","Lam Hamlet, Minh Duc","Tu Ky","VN-61","20.47703","106.23194","Mai Van Ke","0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",114,4,"2015-11-04","VN","","s.jaisong@irri.org","",4,"1","Minh Duc","Tu Ky","VN-61","20.800327","106.3919","Vu Thi Van","0.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",115,4,"2015-11-04","VN","","s.jaisong@irri.org","",4,"2","Minh Duc","Tu Ky","VN-61","20.799788","106.3929","Vu Thi Tan","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",116,2,"2015-11-05","ID","","s.jaisong@irri.org","",4,"L","Kertawaluya","Karawang","ID-JB","-6.3076","107.471","Bpk. Resi","0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",117,1,"2015-11-05","VN","","s.jaisong@irri.org","",4,"6","Lam Hamlet, Minh Duc","Tu Ky","VN-61","20.47462","106.23147","Pham Van Binh","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",118,1,"2015-11-05","VN","","s.jaisong@irri.org","",4,"8","Lam Hamlet, Minh Duc","Tu Ky","VN-61","20.47700","106.23183","Mai Van De","0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",119,4,"2015-11-05","VN","","s.jaisong@irri.org","",4,"3","Minh Duc","Tu Ky","VN-61","20.797268","106.3859","Nguyen Thi Nguyet","0.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",120,4,"2015-11-05","VN","","s.jaisong@irri.org","",4,"4","Minh Duc","Tu Ky","VN-61","20.799427","106.3945","Nguyen Thi Ly","0.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",121,4,"2015-11-05","VN","","s.jaisong@irri.org","",4,"5","Minh Duc","Tu Ky","VN-61","20.797781","106.3860","Nguyen Van Bach","0.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",122,4,"2015-11-05","VN","","s.jaisong@irri.org","",4,"6","Minh Duc","Tu Ky","VN-61","20.821666666666665","106.39861111111112","Mai Thi Thoa","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",123,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"M","Kertawaluya","Karawang","ID-JB","-6.3044","107.472","Bpk. Kanda","1",56,123,1,1,4,7,1,211,123,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"371",123,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"M","Kertawaluya","Karawang","ID-JB","-6.3044","107.472","Bpk. Kanda","1",56,123,1,1,4,7,1,212,123,3,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"372",123,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"M","Kertawaluya","Karawang","ID-JB","-6.3044","107.472","Bpk. Kanda","1",56,123,1,1,4,7,1,213,123,79,6,1,5,0,1,NA,NA,NA,NA,NA,NA,NA
"373",123,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"M","Kertawaluya","Karawang","ID-JB","-6.3044","107.472","Bpk. Kanda","1",56,123,1,1,4,7,1,214,123,79,6,2,6,0,1,NA,NA,NA,NA,NA,NA,NA
"374",123,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"M","Kertawaluya","Karawang","ID-JB","-6.3044","107.472","Bpk. Kanda","1",56,123,1,1,4,7,1,215,123,79,6,3,7,0,1,NA,NA,NA,NA,NA,NA,NA
"375",123,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"M","Kertawaluya","Karawang","ID-JB","-6.3044","107.472","Bpk. Kanda","1",56,123,1,1,4,7,1,216,123,79,6,4,8,0,1,NA,NA,NA,NA,NA,NA,NA
"376",123,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"M","Kertawaluya","Karawang","ID-JB","-6.3044","107.472","Bpk. Kanda","1",56,123,1,1,4,7,1,217,123,79,6,5,12,0,1,NA,NA,NA,NA,NA,NA,NA
"377",124,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3076","107.47136666666667","Bpk. Iwan","0.75",57,124,1,1,4,6,1,218,124,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"378",124,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3076","107.47136666666667","Bpk. Iwan","0.75",57,124,1,1,4,6,1,219,124,3,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"379",124,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3076","107.47136666666667","Bpk. Iwan","0.75",57,124,1,1,4,6,1,220,124,62,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"380",124,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3076","107.47136666666667","Bpk. Iwan","0.75",57,124,1,1,4,6,1,221,124,62,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"381",124,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3076","107.47136666666667","Bpk. Iwan","0.75",57,124,1,1,4,6,1,222,124,79,6,3,12,0,1,NA,NA,NA,NA,NA,NA,NA
"382",124,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3076","107.47136666666667","Bpk. Iwan","0.75",57,124,1,1,4,6,1,223,124,79,6,4,9,0,1,NA,NA,NA,NA,NA,NA,NA
"383",125,2,"2015-11-07","ID","","s.jaisong@irri.org","",4,"N","Kertawaluya","Karawang","ID-JB","-6.304333333333333","107.47285","Bpk. Ndan","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",126,4,"2015-11-07","VN","","s.jaisong@irri.org","",4,"7","Minh Duc","Tu Ky","VN-61","20.801944444444445","106.38388888888889","Mai Van Bi","0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
